owner,repo,issues_maintenance,code_maintenance,community_documentation,maintainer_history,contributor_participation,code_contribution,contributor_growth,popularity,stars_and_watches,forks,downstream_dependents,project_maturity,dependencies_health,testing_quality,review_coverage,community_activity_and_integrity,avg_percentile,maintenance_and_goodwill,code_quality,component_avg,component_rank,trustee_rank,component_grade,trustee_grade
broofa,node-uuid,0.0,0.0,22.7,33.0,14.3,0.0,0.0,14.4,23.6,21.2,4.8,8.1,18.0,0.0,46.6,7.175000000000001,13.7,13.925,18.174999999999997,13.091666666666667,74.0,81.0,F,F
rafeca,prettyjson,5.0,0.0,60.8,61.2,15.9,0.0,0.0,39.5,32.7,28.9,36.9,59.3,52.5,0.0,25.4,13.85,25.6,31.75,34.3,26.633333333333336,399.0,291.0,D,D
Leaflet,Leaflet,34.8,33.4,58.9,49.3,45.5,40.8,38.9,75.5,96.5,96.4,45.1,64.0,53.2,40.2,61.1,50.175000000000004,53.2,44.099999999999994,54.625,49.63333333333333,950.0,940.0,A,A
webpack-contrib,uglifyjs-webpack-plugin,28.4,0.0,73.0,62.5,13.9,0.0,0.0,50.4,51.8,54.7,70.4,24.6,84.8,0.0,48.8,16.075,35.1,40.975,39.55,32.199999999999996,589.0,593.0,C,C
abbr,deasync,23.4,4.0,30.2,44.2,22.6,9.3,3.0,42.2,44.9,33.9,47.9,42.3,32.3,5.2,37.4,19.275,26.1,25.45,29.299999999999997,24.674999999999997,311.0,306.0,D,D
dreamerslab,node.extend,31.1,2.5,45.3,62.5,15.0,4.9,3.1,28.3,17.0,15.4,40.0,40.9,34.9,5.5,22.1,12.825000000000001,23.0,35.35,25.85,24.675,312.5,215.0,D,D
theaqua,redux-logger,0.0,0.0,50.4,0.0,14.0,0.0,0.0,55.8,71.9,65.2,52.0,34.2,74.8,0.0,54.5,17.45,29.0,12.6,40.875,23.641666666666666,272.0,411.5,D,C
expressjs,method-override,31.2,10.2,54.4,57.4,14.0,1.1,0.0,41.1,36.8,28.1,59.2,40.2,48.4,0.0,23.4,14.05,27.1,38.3,28.0,26.78333333333333,405.0,346.5,C,D
mokkabonna,inquirer-autocomplete-prompt,37.4,16.8,39.7,63.5,24.7,24.4,13.8,30.4,27.3,36.5,38.8,18.9,60.9,16.9,43.8,23.325,32.8,39.349999999999994,35.125,32.6,601.0,549.0,B,C
browserify,watchify,17.9,0.0,62.5,64.1,15.7,0.0,0.0,45.3,55.3,54.8,38.7,32.2,40.7,0.0,58.8,15.25,30.0,36.125,32.925,28.099999999999998,462.0,444.5,C,C
Reactive-Extensions,RxJS,11.1,0.0,82.6,61.6,15.7,0.0,0.0,66.4,89.2,90.7,27.0,58.7,25.8,0.0,51.5,20.525000000000002,34.0,38.824999999999996,34.0,31.116666666666664,563.0,573.5,C,C
TryGhost,node-sqlite3,48.8,28.6,74.6,39.3,35.1,31.1,13.9,65.9,72.5,76.9,52.4,61.9,36.9,21.8,70.0,36.5,45.8,47.825,47.650000000000006,43.991666666666674,846.0,823.0,A,A
jashkenas,coffeescript,45.0,15.1,61.4,57.1,30.7,12.9,14.0,66.4,86.6,90.3,39.5,49.3,62.0,14.8,56.0,31.000000000000004,43.6,44.65,45.525000000000006,40.39166666666667,780.0,787.5,B,B
jaredhanson,passport-local,7.6,0.0,55.5,84.2,15.8,1.1,0.0,57.5,61.1,70.6,56.3,42.1,43.6,0.0,38.5,18.6,31.8,36.825,31.049999999999997,28.825,490.0,509.5,C,C
domenic,sinon-chai,30.3,0.0,47.5,62.4,19.0,6.2,0.0,46.5,47.4,42.9,41.6,54.2,60.0,0.0,55.1,17.925,32.1,35.05,42.325,31.766666666666666,579.5,523.0,C,C
gotwarlost,istanbul,4.5,0.0,58.0,36.2,19.4,0.0,0.0,61.9,77.8,78.6,54.8,36.2,35.3,0.0,40.3,20.325,29.5,24.675,27.95,24.316666666666666,296.0,427.5,D,C
gruntjs,grunt-cli,20.8,1.5,30.9,70.9,19.4,1.2,0.0,46.2,38.7,58.8,47.2,40.0,29.6,0.9,58.7,16.700000000000003,28.5,31.025000000000002,32.300000000000004,26.675,400.0,395.0,C,D
gruntjs,grunt,26.0,15.0,63.6,71.0,25.0,14.0,12.7,71.0,82.4,87.1,61.6,53.0,35.4,14.1,54.8,30.675,41.7,43.9,39.324999999999996,37.96666666666667,722.0,745.0,B,B
yeoman,generator,50.4,32.5,33.6,65.1,31.5,33.2,22.4,45.3,48.9,63.3,4.9,64.1,46.2,31.3,48.0,33.1,40.4,45.4,47.4,41.96666666666667,811.0,721.0,A,B
BrowserSync,browser-sync,25.6,28.6,57.2,32.1,29.0,22.9,20.8,67.6,82.3,75.8,64.6,47.8,79.0,24.5,35.9,35.075,43.5,35.875,46.8,39.25,753.5,784.0,B,B
facebook,flux,27.6,0.0,68.2,46.8,13.7,0.0,0.0,62.1,87.8,94.4,38.9,27.5,68.5,6.0,78.0,18.95,38.3,35.650000000000006,45.0,33.2,613.0,666.0,B,B
inversify,InversifyJS,33.9,21.8,81.1,32.4,38.0,28.9,36.2,50.4,80.5,74.9,5.0,41.2,42.3,29.5,80.5,38.375,44.5,42.300000000000004,48.375,43.01666666666667,833.0,804.0,A,A
mqttjs,MQTT.js,37.2,26.7,82.0,33.2,43.8,40.1,40.0,59.8,76.7,85.5,3.9,72.9,51.2,42.5,63.4,45.925,49.5,44.775000000000006,57.5,49.4,946.0,880.5,A,A
babel,eslint-plugin-babel,31.1,0.0,42.5,42.9,13.8,0.0,0.0,32.5,29.0,35.2,39.8,25.9,58.1,0.0,64.4,11.575,26.8,29.125,37.1,25.933333333333337,378.0,334.0,D,D
electron,electron,42.3,31.6,81.4,40.5,42.6,48.1,43.8,77.7,99.4,98.4,48.9,64.0,60.7,46.6,59.0,53.05,56.7,48.95,57.575,53.19166666666666,986.0,984.5,A,A
mikeal,watch,4.1,0.0,49.4,69.5,11.1,0.0,0.0,52.5,50.4,47.8,65.1,46.5,35.6,0.0,56.4,15.9,29.4,30.75,34.625,27.09166666666667,416.0,423.5,C,C
TooTallNate,keypress,3.3,0.0,24.1,78.4,9.3,0.0,0.0,33.6,27.9,30.5,38.0,37.9,25.0,0.0,27.9,10.725000000000001,20.2,26.450000000000003,22.7,19.958333333333332,161.0,155.5,F,F
hparra,gulp-rename,17.3,0.0,38.4,60.4,11.2,0.0,0.0,41.2,38.2,35.3,62.2,29.2,41.3,0.0,62.5,13.100000000000001,27.2,29.025,33.25,25.125,337.5,350.0,D,D
gulp-sourcemaps,gulp-sourcemaps,22.5,0.0,32.6,27.3,9.4,0.0,0.0,45.4,47.9,43.8,58.1,32.0,44.0,0.0,46.5,13.7,24.8,20.6,30.625,21.641666666666666,208.0,267.0,D,D
apollographql,apollo-client,38.5,31.3,69.3,38.5,45.4,46.4,42.6,64.8,88.9,92.5,41.9,35.9,70.6,45.4,80.0,49.8,54.8,44.4,57.975,50.724999999999994,962.0,965.5,A,A
broccolijs,broccoli-funnel,17.0,0.0,30.7,45.2,13.5,1.2,0.0,23.5,13.2,22.3,31.4,27.2,58.3,0.0,59.2,9.55,22.7,23.225,36.175,22.983333333333334,250.0,205.5,D,D
patorjk,figlet.js,9.9,20.4,59.1,21.2,22.3,34.9,20.5,49.6,59.9,50.2,45.7,42.7,58.4,10.2,25.9,31.825,33.7,27.650000000000002,34.3,31.258333333333336,567.0,569.0,C,C
andyearnshaw,Intl.js,9.5,0.0,64.6,25.8,13.6,0.0,0.0,39.5,54.4,57.1,2.4,44.2,32.8,0.0,77.8,13.275,26.5,24.974999999999998,38.7,25.650000000000002,364.0,321.0,D,D
koajs,static,23.8,1.5,63.2,71.5,14.9,9.2,0.0,33.6,48.2,43.2,13.0,29.9,24.9,0.0,52.9,14.424999999999999,26.9,40.0,26.924999999999997,27.116666666666664,417.0,338.0,C,D
apache,echarts,29.6,27.4,85.1,63.5,47.3,41.3,41.4,75.3,97.8,98.6,46.2,58.8,66.1,42.7,84.3,51.324999999999996,58.6,51.4,62.974999999999994,55.23333333333333,996.0,994.0,A,A
pksunkara,inflect,31.1,0.0,64.0,27.2,13.3,0.0,0.0,35.3,22.0,33.0,45.9,40.4,27.9,0.0,15.8,12.149999999999999,21.2,30.575,21.025,21.249999999999996,189.0,171.5,F,F
ericelliott,cuid,25.5,10.0,70.2,70.5,15.4,6.2,0.0,48.0,64.3,46.2,42.5,38.9,69.4,0.0,63.6,17.400000000000002,35.9,44.05,42.975,34.80833333333334,648.0,612.0,B,B
yeoman,environment,56.9,33.6,31.8,65.5,28.7,35.5,22.6,25.1,16.6,34.5,2.5,46.7,50.7,31.7,19.4,27.975,33.7,46.95,37.125,37.35,711.0,569.0,B,C
flatiron,nconf,7.1,13.2,35.6,61.0,16.7,14.2,3.6,54.5,67.1,59.4,38.5,53.1,35.2,8.8,66.5,22.25,33.0,29.225,40.9,30.791666666666668,557.0,552.5,C,C
kolodny,immutability-helper,23.9,0.0,60.2,63.8,15.6,0.0,0.0,47.0,70.2,54.3,35.7,27.6,64.2,0.0,61.0,15.65,32.7,36.974999999999994,38.2,30.274999999999995,541.0,543.5,C,C
josdejong,mathjs,36.8,33.2,86.3,35.4,41.0,38.5,35.9,59.4,84.9,83.2,35.4,33.9,58.1,38.8,65.0,43.7,49.9,47.925000000000004,48.949999999999996,46.85833333333333,900.0,891.0,A,A
broccolijs,broccoli-merge-trees,22.3,0.0,35.5,45.3,14.6,0.0,0.0,22.1,11.0,21.1,31.8,24.4,57.2,0.0,57.5,9.175,22.7,25.775,34.775,23.241666666666664,261.0,205.5,D,D
flatiron,prompt,7.1,0.0,51.3,61.0,14.6,0.0,0.0,48.8,56.1,52.5,42.3,44.1,35.9,0.0,66.5,15.85,29.4,29.85,36.625,27.441666666666666,431.0,423.5,C,C
jaredhanson,passport-oauth2,12.6,8.6,44.8,84.2,24.1,9.1,0.0,43.6,36.2,64.7,43.5,30.1,50.9,0.0,34.7,19.200000000000003,30.2,37.55,28.924999999999997,28.558333333333334,479.0,453.0,C,C
ForbesLindesay,sync-request,32.6,0.0,50.0,65.1,20.9,0.0,0.0,28.8,26.2,25.7,41.8,21.6,38.3,0.0,17.9,12.425,22.9,36.925,19.45,22.933333333333334,247.0,211.5,D,D
ljharb,tape,41.9,13.9,80.3,48.4,26.2,18.0,12.8,55.4,72.1,64.9,49.8,34.9,37.6,23.9,52.5,28.1,39.6,46.125,37.225,37.15,703.0,694.5,B,B
koajs,bodyparser,31.4,3.9,64.6,71.5,22.2,6.5,3.7,36.6,50.6,43.4,26.6,25.8,26.9,11.7,47.2,17.25,29.7,42.85,27.9,29.333333333333332,513.0,433.0,C,C
jashkenas,backbone,37.5,29.2,60.6,57.4,24.8,33.4,12.9,68.2,94.8,96.2,34.9,46.8,54.2,16.6,72.1,34.824999999999996,46.4,46.175,47.425,42.80833333333334,829.0,831.5,A,A
typicode,lowdb,45.8,29.6,68.8,42.5,29.3,20.9,8.5,66.3,90.3,79.9,53.3,41.7,44.2,13.6,31.4,31.249999999999996,40.6,46.675,32.724999999999994,36.88333333333333,694.0,724.0,B,B
ember-cli,ember-cli-htmlbars,39.9,25.6,38.3,61.4,29.1,27.1,26.6,30.4,14.3,32.0,33.9,41.3,62.7,26.6,51.3,28.299999999999997,36.5,41.3,45.474999999999994,38.35833333333333,735.0,622.0,B,B
mozilla,nunjucks,37.7,14.8,67.1,73.2,22.7,12.7,0.0,62.8,77.3,73.1,45.3,55.4,39.3,4.0,64.2,24.55,39.7,48.2,40.725,37.824999999999996,719.0,700.5,B,B
jshint,jshint,42.8,0.0,69.2,53.1,19.4,0.8,0.0,70.5,78.2,87.7,49.3,66.7,69.3,0.0,68.1,22.674999999999997,41.1,41.275,51.02499999999999,38.324999999999996,734.0,733.5,B,B
benjamn,install,14.0,0.0,37.1,72.7,13.2,0.0,0.0,26.0,12.8,16.4,40.8,34.0,51.2,0.0,6.7,9.8,20.2,30.950000000000003,22.975,21.241666666666667,187.5,155.5,F,F
chenglou,react-motion,7.2,1.8,55.5,60.0,13.2,3.3,0.0,57.4,91.1,82.5,34.6,21.2,75.5,0.0,74.0,18.474999999999998,35.9,31.125,42.675,30.75833333333333,554.0,612.0,C,B
ChainSafe,web3.js,46.4,29.2,72.8,43.4,44.1,42.9,40.2,64.7,88.5,95.9,24.9,49.3,61.9,43.7,70.9,47.974999999999994,53.5,47.949999999999996,56.45,50.791666666666664,963.0,947.0,A,A
adaltas,node-http-status,35.4,10.9,57.4,37.4,22.7,15.5,21.3,26.9,30.6,27.7,4.1,45.2,21.4,19.3,55.8,21.599999999999998,28.5,35.275,35.425,30.766666666666666,555.0,395.0,C,D
Medium,phantomjs,11.2,0.0,26.9,52.8,12.6,0.0,0.0,52.4,52.3,69.4,37.7,50.2,35.1,0.0,61.5,16.25,27.9,22.724999999999998,36.7,25.224999999999998,345.5,369.0,D,D
webpack-contrib,extract-text-webpack-plugin,31.4,0.0,49.3,62.5,12.8,0.0,0.0,61.8,67.3,71.3,69.5,39.0,85.2,0.0,58.1,18.65,37.4,35.8,45.575,33.34166666666667,616.0,645.5,B,B
jxson,front-matter,3.9,0.0,57.2,81.5,16.7,3.6,0.0,37.2,37.7,35.6,37.3,38.2,24.6,0.0,59.4,14.375,26.9,35.65,30.55,26.858333333333334,407.0,338.0,C,D
reactstrap,reactstrap,33.8,30.4,82.0,16.4,35.2,28.6,31.3,62.0,80.2,84.3,50.9,32.7,78.0,35.4,65.6,39.275,48.5,40.65,52.925,44.28333333333333,849.0,863.5,A,A
babel,ember-cli-babel,28.4,23.5,41.2,43.1,29.5,31.8,26.2,34.2,18.2,44.1,34.0,40.7,60.3,27.4,72.2,30.425,37.7,34.05,50.150000000000006,38.208333333333336,727.5,653.5,B,B
twitter,hogan.js,20.9,0.0,69.0,61.2,12.9,0.0,0.0,54.8,70.0,69.7,35.9,43.4,26.8,3.4,54.3,16.925,31.2,37.775000000000006,31.975,28.89166666666667,493.0,492.5,C,C
klughammer,node-randomstring,18.5,0.0,38.4,49.9,13.0,0.0,0.0,36.0,34.2,35.5,33.7,40.8,22.4,0.0,41.2,12.25,22.1,26.7,26.1,21.683333333333337,212.0,190.0,D,F
jquery,jquery-ui,19.1,16.2,58.2,61.5,33.6,18.2,21.2,66.4,81.3,96.1,35.2,53.1,26.1,20.1,67.2,34.85,41.8,38.75,41.625,38.40833333333333,738.0,746.0,B,B
imagemin,imagemin-pngquant,11.1,1.6,34.0,56.8,13.0,4.5,0.0,35.2,25.7,36.4,48.6,30.1,37.5,1.1,49.9,13.175,24.1,25.875,29.65,22.899999999999995,244.0,249.0,D,D
getsentry,raven-js,38.2,28.7,74.4,48.2,41.2,46.2,38.8,66.8,75.4,86.2,34.5,71.1,74.9,44.0,71.2,48.25,54.9,47.375,65.30000000000001,53.64166666666667,990.0,967.0,A,A
showdownjs,showdown,29.8,5.9,81.2,42.8,21.3,4.5,0.0,69.5,84.7,87.0,35.0,71.3,55.6,11.3,42.5,23.825,38.6,39.925,45.175,36.30833333333333,682.0,673.0,B,B
angular,angular.js,24.6,0.0,60.4,64.7,9.9,0.0,0.0,62.7,98.0,99.3,4.2,49.2,58.8,0.0,48.8,18.150000000000002,34.8,37.425,39.2,31.59166666666667,574.0,590.5,C,C
apocas,dockerode,47.2,20.7,63.8,56.9,29.6,13.5,21.9,54.9,67.6,68.9,32.0,51.0,31.3,23.1,73.3,29.975,41.6,47.15,44.675,40.6,786.0,743.0,B,B
dcodeIO,bytebuffer.js,6.3,0.0,27.6,45.1,9.9,0.0,0.0,33.2,38.8,50.3,4.3,39.6,12.3,0.0,29.4,10.775,17.6,19.75,20.325000000000003,16.95,111.0,124.5,F,F
vuejs,vue-class-component,32.0,8.0,46.6,47.1,19.9,5.1,8.6,52.6,72.2,68.5,38.6,31.3,73.7,4.3,46.5,21.549999999999997,34.7,33.425,38.95,31.308333333333334,569.0,589.0,C,C
nickmerwin,node-coveralls,6.6,0.0,60.9,75.2,10.0,0.0,0.0,41.9,46.8,60.4,14.5,46.0,53.6,0.0,70.2,12.975,30.5,35.675,42.45,30.366666666666664,546.0,466.0,C,C
hughsk,envify,7.3,0.0,34.7,88.3,11.9,0.0,0.0,36.0,44.4,28.4,39.4,31.6,25.1,0.0,40.0,11.975,23.6,32.575,24.174999999999997,22.90833333333333,245.0,234.5,D,D
olado,doT,19.9,5.0,54.0,52.2,13.3,4.7,0.0,58.5,69.6,81.0,31.7,51.9,30.2,0.0,19.4,19.125,28.5,32.775000000000006,25.375,25.758333333333336,368.5,395.0,D,D
tediousjs,node-mssql,40.3,31.4,69.9,25.9,34.3,40.2,29.7,46.4,58.9,69.3,3.2,54.1,40.7,31.9,64.0,37.65,42.1,41.875,47.675,42.4,820.5,750.5,A,B
tj,connect-redis,53.3,22.1,39.2,83.2,24.8,12.9,14.3,56.1,61.7,66.4,34.4,61.8,27.2,26.0,39.8,27.025,38.5,49.45,38.7,38.391666666666666,737.0,671.5,B,B
kaorun343,vue-property-decorator,20.4,0.0,59.3,23.1,10.4,0.0,0.0,41.5,71.3,67.0,3.3,24.3,29.4,0.0,40.0,12.975,23.4,25.699999999999996,23.425,20.7,175.0,230.0,F,D
contra,gulp-concat,18.1,0.0,31.1,5.7,9.7,0.0,0.0,43.5,40.9,45.0,57.1,31.1,37.6,0.0,57.9,13.3,23.1,13.725000000000001,31.65,19.558333333333334,152.0,219.0,F,D
standard,standard,33.6,29.8,84.4,33.8,32.8,32.8,31.5,64.6,95.2,91.4,47.1,24.6,32.1,35.3,65.6,40.425,46.7,45.400000000000006,39.4,41.74166666666667,807.0,839.0,A,A
koajs,router,29.2,23.8,71.4,71.0,22.7,17.9,14.4,28.3,42.6,51.8,3.4,15.4,23.2,15.3,68.8,20.825000000000003,32.8,48.85,30.675,33.45,618.0,549.0,B,C
yuanchuan,node-watch,38.0,21.4,57.4,41.5,17.1,9.8,21.4,33.9,26.9,24.6,35.5,48.5,26.9,16.7,33.5,20.55,28.8,39.575,31.4,30.508333333333336,549.0,403.5,C,C
prettier,tslint-config-prettier,24.4,0.0,65.3,22.2,8.9,0.0,0.0,32.8,49.7,23.6,38.2,19.5,70.1,0.0,63.0,10.424999999999999,27.0,27.974999999999998,38.15,25.516666666666666,356.0,342.5,D,D
rollup,rollup-plugin-node-resolve,32.0,0.0,57.7,36.6,8.4,0.0,0.0,34.0,32.5,39.0,46.8,17.6,69.4,0.0,48.4,10.6,26.9,31.575000000000003,33.85,25.34166666666667,349.5,338.0,D,D
ethereumjs,ethereumjs-tx,31.8,0.0,57.7,38.9,8.5,0.0,0.0,42.6,40.7,60.1,44.1,25.5,42.1,0.0,69.0,12.775,28.6,32.1,34.15,26.34166666666667,390.0,399.0,D,D
oblador,react-native-vector-icons,38.9,32.1,82.1,46.2,37.3,33.4,39.1,68.2,87.2,90.6,55.0,39.9,74.5,35.1,55.8,44.49999999999999,52.4,49.825,51.325,48.54999999999999,929.0,928.0,A,A
pvorb,node-sha1,32.0,0.0,38.3,78.7,8.5,0.0,0.0,28.2,15.1,14.4,40.5,43.0,33.8,0.0,9.3,9.175,20.7,37.25,21.525,22.649999999999995,234.0,161.0,D,F
ianschmitz,jest-environment-jsdom-fourteen,0.1,0.0,38.5,22.5,8.6,0.0,0.0,22.5,10.7,10.6,63.4,5.4,49.3,0.0,2.4,7.775,14.5,15.275,14.274999999999999,12.441666666666668,61.0,90.0,F,F
ant-design,babel-plugin-import,22.9,9.6,39.4,37.8,20.8,14.2,21.7,49.4,63.4,67.5,41.1,25.6,44.9,17.9,63.6,26.525,34.5,27.424999999999997,38.0,30.649999999999995,551.0,586.5,C,C
geowarin,friendly-errors-webpack-plugin,3.8,0.0,60.0,50.5,8.6,0.0,0.0,40.1,39.7,37.4,62.4,21.1,78.6,0.0,45.0,12.175,28.2,28.575,36.175,25.641666666666666,363.0,381.5,D,D
vuejs,babel-helper-vue-jsx-merge-props,13.3,0.0,23.2,47.4,8.7,0.0,0.0,22.3,11.2,13.9,54.7,9.3,32.5,0.0,13.3,7.75,15.4,20.975,13.774999999999999,14.166666666666666,87.0,100.5,F,F
jadejs,jade,33.0,0.0,55.3,0.0,18.8,0.0,0.0,74.7,90.9,89.4,55.9,62.4,71.6,2.6,62.8,23.375,37.2,22.075,49.849999999999994,31.766666666666666,579.5,642.5,C,B
terinjokes,gulp-uglify,23.9,0.0,44.9,54.0,8.2,0.0,0.0,50.0,49.4,50.9,60.1,39.8,47.5,0.0,20.4,14.55,26.5,30.7,26.925,24.058333333333334,284.0,321.0,D,D
gruntjs,grunt-contrib-copy,11.9,0.0,48.5,70.8,8.2,0.0,0.0,45.6,39.2,53.9,52.8,36.4,37.2,0.0,54.2,13.45,27.9,32.8,31.950000000000003,26.066666666666666,381.0,369.0,D,D
fluent-ffmpeg,node-fluent-ffmpeg,36.4,12.4,68.9,49.5,23.4,17.9,2.0,49.9,74.9,78.9,1.1,44.6,37.5,11.4,73.2,23.299999999999997,36.7,41.800000000000004,41.675000000000004,35.59166666666667,665.5,629.5,B,B
vpulim,node-soap,0.0,9.5,83.4,36.0,8.3,13.5,0.0,54.3,62.5,86.3,1.2,67.3,44.8,5.2,69.8,19.025,33.4,32.225,46.775,32.675000000000004,604.0,560.5,B,C
systemjs,systemjs,39.0,15.8,68.4,40.5,26.9,16.6,21.8,66.6,83.3,81.8,40.6,60.9,38.7,19.4,41.9,32.975,40.6,40.925,40.225,38.041666666666664,724.5,724.0,B,B
gruntjs,grunt-contrib-clean,17.1,0.0,49.8,71.1,8.4,3.2,0.0,39.3,34.0,32.2,53.4,37.5,60.0,7.5,58.0,12.725,29.9,34.5,40.75,29.325,511.0,439.5,C,C
gruntjs,grunt-contrib-watch,11.6,0.0,51.8,71.1,9.2,0.0,0.0,54.1,57.7,66.0,56.7,36.0,39.0,2.1,60.2,15.825,31.1,33.625,34.325,27.925,452.5,487.0,C,C
redux-utilities,redux-actions,29.8,0.0,38.3,38.0,12.8,10.3,0.0,51.1,73.6,62.3,35.3,33.1,56.3,5.7,69.6,18.55,32.3,26.525,41.175,28.75,488.0,529.0,C,C
tschaub,gh-pages,29.9,32.5,56.2,63.4,24.0,36.1,26.3,54.8,63.5,52.9,66.4,36.5,51.2,26.8,52.9,35.300000000000004,43.2,45.5,41.85,40.88333333333333,793.0,775.0,B,B
redux-form,redux-form,17.1,4.4,78.3,12.8,8.9,2.4,0.0,63.2,83.1,87.5,38.3,43.7,74.2,0.0,75.8,18.625000000000004,36.3,28.150000000000002,48.425,31.733333333333334,576.0,617.5,C,B
patrick-steele-idem,child-process-promise,5.6,0.0,40.0,69.7,8.0,0.0,0.0,26.4,22.8,20.5,32.1,30.2,41.6,0.0,21.7,8.6,19.8,28.825000000000003,23.375,20.26666666666667,168.0,148.5,F,F
node-modules,urllib,45.1,15.5,54.1,57.8,25.0,30.7,22.0,43.5,39.0,42.2,31.2,61.4,34.7,29.6,43.9,30.3,37.1,43.125,42.4,38.60833333333333,742.0,640.0,B,B
bitcoinjs,bip39,21.0,1.9,49.9,38.5,13.8,4.8,14.5,45.3,46.2,68.4,41.5,25.0,51.5,10.8,60.8,19.599999999999998,31.3,27.825000000000003,37.025,28.149999999999995,466.0,495.5,C,C
discordjs,discord.js,42.3,27.3,62.2,18.0,44.5,45.6,42.7,70.6,93.0,94.8,51.1,43.6,68.2,45.5,57.4,50.849999999999994,52.3,37.45,53.675,47.324999999999996,907.0,924.5,A,A
ElemeFE,element,33.1,16.8,59.6,44.7,41.4,30.5,32.9,58.3,97.7,98.3,1.3,35.9,62.9,27.5,67.2,40.775,46.1,38.55,48.375,42.56666666666666,825.0,827.5,A,A
Level,level,39.1,20.8,77.0,44.2,22.3,13.4,14.6,47.3,53.1,43.1,41.0,52.1,28.1,13.9,59.3,24.4,35.8,45.275000000000006,38.35,36.00833333333333,675.0,607.5,B,B
gruntjs,grunt-contrib-uglify,23.4,0.0,49.0,71.2,12.7,5.3,0.0,56.4,53.0,66.7,57.0,48.9,63.7,6.5,77.5,18.599999999999998,36.9,35.900000000000006,49.15,34.550000000000004,643.0,633.5,B,B
rollup,rollup-plugin-commonjs,31.3,0.0,41.8,36.2,12.7,0.0,0.0,34.1,33.8,44.4,44.9,13.5,70.8,0.0,49.9,11.7,26.5,27.325,33.55,24.191666666666663,289.0,321.0,D,D
robrich,gulp-if,19.0,0.0,41.3,54.6,12.7,0.0,0.0,32.0,37.5,19.0,44.3,27.1,35.0,0.0,21.2,11.175,20.9,28.725,20.825000000000003,20.24166666666667,167.0,164.5,F,F
grpc,grpc-node,27.8,28.1,70.3,24.2,36.5,42.8,36.9,44.2,67.8,72.6,1.4,35.1,29.3,34.5,50.9,40.1,39.7,37.599999999999994,37.45,38.38333333333333,736.0,700.5,B,B
aheckmann,gm,4.8,0.0,53.0,70.7,12.9,0.3,0.0,57.0,74.1,73.4,32.5,48.0,33.5,0.0,59.0,17.55,31.1,32.125,35.125,28.266666666666666,469.0,487.0,C,C
DiegoRBaquero,node-os,0.0,0.0,28.6,40.0,9.8,0.0,0.0,16.4,9.5,9.8,36.0,10.1,31.7,0.0,2.5,6.55,12.0,17.15,11.075000000000001,11.591666666666667,54.5,63.5,F,F
helloIAmPau,node-spinner,14.4,0.0,41.5,13.8,7.5,0.0,0.0,24.8,23.5,16.3,31.0,28.5,30.3,0.0,49.2,8.075,17.8,17.425,27.0,17.5,122.0,126.5,F,F
Level,leveldown,26.9,7.3,45.4,44.0,7.5,0.3,0.0,46.6,40.2,53.4,36.5,56.4,42.0,5.3,53.3,13.6,28.4,30.9,39.25,27.916666666666668,451.0,389.5,C,D
lazd,gulp-replace,20.7,0.0,39.8,59.0,7.6,0.0,0.0,38.4,33.4,37.6,43.8,38.8,52.5,0.0,39.9,11.5,25.4,29.875,32.8,24.724999999999998,316.5,286.5,D,D
karma-runner,karma-mocha,12.8,0.0,41.1,64.1,8.6,0.0,0.0,37.0,28.7,39.5,43.0,36.8,72.2,7.4,59.9,11.4,29.0,29.5,44.075,28.325,471.5,411.5,C,C
sindresorhus,deep-assign,31.9,0.0,55.6,76.2,7.1,0.0,0.0,27.6,22.6,22.2,51.6,14.0,37.7,0.0,20.2,8.675,22.6,40.925,17.975,22.524999999999995,230.0,202.0,D,D
Semantic-Org,Semantic-UI-React,42.0,15.8,64.4,63.9,33.9,26.8,26.1,63.2,83.7,95.1,42.7,31.2,79.6,26.8,55.8,37.5,48.2,46.525,48.349999999999994,44.125,847.0,856.0,A,A
reactjs,react-router-redux,31.9,0.0,37.0,32.9,12.5,0.0,0.0,48.1,76.2,73.6,16.6,26.1,68.6,0.0,68.8,15.15,30.9,25.450000000000003,40.87499999999999,27.15833333333333,419.0,478.5,C,C
koajs,koa-body,9.2,19.9,72.9,71.2,17.9,4.6,2.1,39.0,45.0,44.8,37.4,28.9,53.4,3.3,61.4,15.9,32.5,43.3,36.75,31.98333333333333,588.0,534.5,C,C
bahamas10,node-clear,13.4,0.0,23.5,78.4,12.4,0.0,0.0,25.0,15.6,12.0,34.7,37.5,31.2,0.0,2.5,9.35,17.3,28.825000000000003,17.8,18.658333333333335,134.0,122.5,F,F
babel,gulp-babel,17.3,0.0,55.3,42.7,12.4,0.0,0.0,42.3,51.1,46.3,46.5,25.4,66.0,0.0,56.2,13.674999999999999,29.0,28.825,36.9,26.46666666666667,397.0,411.5,D,C
Trott,slug,27.5,24.5,55.6,62.0,21.7,30.5,21.1,20.4,25.3,21.0,33.1,2.2,48.8,29.0,45.1,23.424999999999997,32.0,42.4,31.275000000000002,32.36666666666667,592.0,519.0,C,C
elastic,elasticsearch-js-legacy,31.9,0.0,36.8,49.9,7.2,0.0,0.0,10.2,12.7,21.5,5.1,1.4,36.4,0.0,56.2,4.35,18.3,29.65,23.5,19.166666666666668,146.0,133.0,F,F
