owner,repo,maintenance,issues_maintenance,code_maintenance,community_documentation,maintainer_history,contribution,contributor_participation,code_contribution,contributor_growth,usage_popularity,stars_and_watches,forks,downstream_dependents,project_maturity,code_quality,dependencies_health,testing_quality,review_coverage,community_activity_and_integrity,trustee_avg,popularity_component,community_activity_and_integrity_component,maintenance_and_goodwill_component,code_quality_component,component_avg,component_rank,component_rank_grade,trustee_rank,trustee_rank_grade,component_zscore,component_z_grade,trustee_zscore,trustee_z_grade
apollographql,graphql-tag,33.7,7.2,23.0,66.2,38.5,27.8,38.8,21.7,22.9,47.0,59.3,52.7,60.9,14.9,42.9,61.7,24.4,42.5,46.6,37.8,57.53333333333333,35.233333333333334,33.725,35.875,34.94444444444445,659.0,B,669.0,B,0.4280638389055917,C,0.4613396847433489,C
brix,crypto-js,38.8,25.8,13.6,70.3,45.4,17.8,40.3,9.1,4.1,67.0,86.1,91.7,57.4,32.9,28.6,35.0,2.0,48.7,65.2,38.0,78.4,32.975,38.775,29.65,33.800000000000004,636.0,B,672.5,B,0.3286767433765981,C,0.47723178363390356,C
arcanis,ts-pnp,16.1,0.0,0.0,16.4,47.8,8.5,25.5,0.0,0.0,25.6,13.4,11.1,76.0,2.1,16.3,43.4,0.0,5.6,11.0,16.6,33.46666666666667,14.741666666666667,16.049999999999997,12.775,14.52222222222222,94.0,F,120.0,F,-1.3454651084952836,D,-1.2232227976554177,D
gregberge,svgr,42.6,22.3,19.3,72.2,56.7,37.1,52.1,26.0,33.3,64.3,79.8,68.0,80.7,28.6,52.0,69.4,28.8,57.8,61.6,49.0,76.16666666666667,46.891666666666666,42.625,46.15,45.22222222222222,869.0,A,882.5,A,1.3206178521514067,B,1.3512972226143958,B
kentcdodds,cross-env,32.4,0.0,0.0,72.5,57.1,8.5,25.6,0.0,0.0,59.7,73.2,60.3,71.1,34.1,34.7,42.2,0.0,62.0,47.3,33.8,68.2,23.450000000000003,32.4,34.575,30.14166666666667,557.0,C,582.0,C,0.010975760823965732,C,0.14349770693226083,C
postcss,postcss-safe-parser,19.2,0.0,7.5,18.0,51.2,17.3,28.9,10.4,12.5,29.6,16.2,12.5,75.1,14.8,23.9,50.3,10.9,10.5,15.3,22.5,34.5,21.575,19.175,21.625,20.791666666666668,201.0,D,224.0,D,-0.8010071604153358,D,-0.7544058803840629,D
octokit,rest.js,36.9,20.7,29.4,68.7,28.5,40.2,49.3,38.2,33.0,26.1,33.6,29.8,10.5,30.3,51.3,58.0,38.2,57.7,34.5,38.6,25.53333333333333,36.50833333333333,36.825,46.050000000000004,39.79444444444445,778.0,B,681.0,B,0.8492528408318605,B,0.5249080803055669,B
jergason,recursive-readdir,32.4,28.2,0.0,27.4,74.1,8.5,25.6,0.0,0.0,47.2,27.3,38.6,82.0,41.0,36.9,65.5,0.0,45.3,24.8,31.3,49.199999999999996,18.7,32.425,37.95,29.691666666666666,544.0,C,522.5,C,-0.028103631107337792,C,-0.05515352919966897,C
blakeembrey,change-case,41.3,37.0,23.2,37.2,67.8,35.9,50.4,28.6,28.7,50.8,58.4,38.4,53.8,52.6,42.3,54.0,26.0,47.0,44.2,42.6,50.133333333333326,39.45833333333333,41.3,44.9,41.88611111111111,821.0,A,774.0,B,1.030899644068103,B,0.842750058116655,B
webpack-contrib,webpack-bundle-analyzer,44.4,26.0,22.7,67.1,61.9,32.0,43.3,23.9,28.8,58.0,82.9,69.8,69.6,9.6,54.7,78.6,26.5,59.0,61.6,47.3,74.1,42.525000000000006,44.425,43.425,43.458333333333336,846.0,A,851.0,A,1.1674362850132738,B,1.2162143820446831,B
isaacs,node-touch,29.9,0.0,0.0,32.7,86.9,8.1,24.4,0.0,0.0,37.3,16.4,13.5,77.0,42.5,24.8,69.0,0.0,5.4,12.7,25.0,35.56666666666667,14.991666666666667,29.900000000000002,29.225,24.70555555555556,355.0,D,297.5,D,-0.4611129429387534,C,-0.5557546442521328,D
remy,nodemon,51.5,37.0,21.2,83.9,63.7,32.1,45.8,30.2,20.2,82.7,93.6,87.8,77.6,71.7,57.4,77.5,33.8,60.9,71.2,55.9,86.33333333333333,45.633333333333326,51.45,60.974999999999994,52.68611111111111,989.0,A,983.5,A,1.9688050504193815,A,1.8995746343385227,A
matthew-andrews,isomorphic-fetch,32.5,18.8,0.0,36.4,74.8,8.6,25.8,0.0,0.0,59.1,74.3,61.5,71.5,29.0,24.7,45.3,0.0,28.8,48.1,31.2,69.10000000000001,23.725,32.5,25.775,27.333333333333332,455.0,C,518.0,C,-0.23290859252509394,C,-0.0630995786449463,C
que-etc,resize-observer-polyfill,13.2,0.0,0.0,34.1,18.8,8.2,24.6,0.0,0.0,46.9,55.0,47.4,63.2,22.0,29.1,73.9,0.0,13.3,36.9,24.4,55.06666666666666,19.916666666666664,13.225000000000001,27.3,20.147222222222222,183.0,F,280.0,D,-0.8569727093539925,D,-0.6034309409237961,D
node-modules,detect-port,30.0,0.0,1.3,60.8,57.8,9.1,24.6,2.8,0.0,32.1,28.2,18.5,57.2,24.4,31.2,39.6,11.1,43.0,18.6,25.6,34.5,15.475,29.974999999999998,29.525,24.991666666666664,366.0,D,319.0,D,-0.4362661690565056,C,-0.5080783475804694,D
babel,babylon,26.0,0.0,0.0,60.7,43.3,8.2,24.6,0.0,0.0,39.6,54.9,59.8,10.6,33.2,39.0,62.3,0.0,54.6,41.0,28.2,42.76666666666667,16.84166666666667,26.0,37.525000000000006,26.78888888888889,430.0,C,410.5,C,-0.28018983214568277,C,-0.30148106200326236,C
emotion-js,emotion,36.9,30.7,19.0,80.8,17.1,32.3,49.6,22.8,24.6,63.5,87.1,81.7,48.2,37.0,57.2,78.6,27.8,65.4,67.0,47.5,72.33333333333333,42.33333333333333,36.9,52.2,43.81111111111111,849.0,A,854.5,A,1.1980725984409002,B,1.2321064809352378,B
slevithan,xregexp,23.8,25.5,0.0,43.0,26.6,11.6,32.0,2.9,0.0,62.8,63.9,64.0,72.2,51.2,38.8,61.7,0.0,54.6,46.5,34.3,66.7,25.400000000000002,23.775,41.875,30.349999999999998,563.0,C,596.0,C,0.029068071903272392,C,0.18322795415864684,C
auth0,jwt-decode,44.2,24.5,27.7,55.2,69.5,40.6,47.5,42.5,31.9,54.0,63.0,65.6,55.4,32.1,50.5,60.0,36.0,55.6,56.4,47.3,61.300000000000004,45.800000000000004,44.225,45.925,45.31666666666666,871.0,A,851.0,A,1.3288196998406923,B,1.2162143820446831,B
twbs,bootstrap,45.4,25.6,33.4,86.5,36.2,47.8,57.2,44.7,41.6,86.4,99.7,99.9,77.7,68.1,51.0,49.4,45.2,58.4,82.5,57.6,92.43333333333334,58.98333333333333,45.425,55.275,53.22777777777778,992.0,A,992.5,A,2.01584505922558,A,2.0346574749082356,A
markdown-it,markdown-it,46.8,37.3,29.9,75.5,44.3,39.8,52.2,32.0,35.3,62.5,86.9,87.6,56.0,19.5,38.9,41.3,32.8,42.5,71.4,47.0,76.83333333333333,49.08333333333333,46.75,34.025,43.286111111111104,842.0,A,848.0,A,1.152479974521046,B,1.1923762337088517,B
facebook,create-react-app,43.5,22.7,14.1,90.6,46.6,21.2,42.5,21.1,0.0,79.4,99.2,99.2,85.6,33.6,59.8,89.1,12.6,77.8,73.2,51.0,94.66666666666667,39.56666666666667,43.5,53.27499999999999,45.447222222222216,875.0,A,915.5,A,1.3401575481170578,B,1.5102182115199398,A
d3,d3-shape,21.0,7.5,3.0,20.2,53.4,13.2,30.9,4.5,4.2,52.3,60.2,62.6,51.8,34.6,32.1,52.5,3.5,40.3,45.3,29.7,58.166666666666664,24.441666666666666,21.025,32.725,26.063888888888886,420.0,C,457.5,C,-0.3431510747016718,C,-0.18229032032410433,C
pinojs,pino,40.7,29.0,30.3,74.9,28.4,44.4,55.4,38.1,39.8,63.2,83.6,77.9,50.3,41.0,53.6,41.3,40.3,79.3,68.6,50.5,70.60000000000001,50.97500000000001,40.650000000000006,50.474999999999994,47.366666666666674,912.0,A,908.5,A,1.506848040861075,A,1.470487964293554,B
socketio,socket.io,37.9,28.6,30.1,61.7,31.3,37.4,52.1,28.4,31.8,85.9,98.1,97.6,76.6,71.3,50.7,79.2,31.8,41.0,77.7,53.0,90.76666666666665,50.766666666666666,37.925000000000004,55.825,48.17222222222222,931.0,A,948.0,A,1.5768049770343946,A,1.669139200425484,A
gajus,eslint-plugin-flowtype,34.9,0.0,0.0,80.7,59.0,8.4,25.1,0.0,0.0,54.3,47.4,49.6,82.3,37.8,45.7,56.2,0.0,80.9,35.1,35.8,59.699999999999996,21.2,34.925,43.72500000000001,33.28333333333334,628.0,B,626.5,B,0.2838078118999166,C,0.3024186958378049,C
npm,read,39.1,3.4,26.2,65.6,61.3,29.4,34.0,31.8,22.4,37.1,20.1,22.8,59.5,46.1,35.4,37.2,31.4,37.7,24.1,35.3,33.96666666666667,30.541666666666664,39.125,38.1,35.92222222222222,680.0,B,613.5,B,0.5129770855711386,B,0.2626884486114189,C
webpack-contrib,raw-loader,28.1,0.0,0.0,50.2,62.0,8.4,25.2,0.0,0.0,49.4,43.1,39.1,67.9,47.3,38.5,81.7,0.0,33.9,30.2,31.1,50.0,18.8,28.05,40.724999999999994,29.191666666666663,526.0,C,512.5,C,-0.07152517769767507,C,-0.07104562809022331,C
npm,cli,48.3,27.5,31.1,74.0,60.7,48.6,58.6,45.1,42.0,55.6,76.4,93.1,19.2,33.7,52.1,58.9,44.9,52.4,72.7,51.1,63.03333333333333,52.18333333333333,48.325,47.474999999999994,49.327777777777776,946.0,A,917.5,A,1.6771569958209513,A,1.5181642609652173,A
d3,d3-scale,24.1,10.4,12.6,20.2,53.3,15.7,32.5,10.2,4.3,51.3,53.8,62.0,51.5,37.9,33.2,56.2,4.1,39.2,43.8,31.1,55.73333333333333,25.68333333333333,24.125,34.35,28.052777777777777,483.0,C,512.5,C,-0.17042981159788678,C,-0.07104562809022331,C
less,less.js,45.6,30.4,24.1,72.9,55.1,28.9,46.6,22.8,17.5,63.6,87.0,94.3,6.3,66.8,43.3,56.4,22.6,51.0,70.1,45.4,62.96666666666667,37.46666666666667,45.625,49.2,44.09722222222223,852.0,A,831.0,A,1.222919372323149,B,1.0652394425844165,B
sindresorhus,multimatch,33.5,0.0,1.3,56.8,75.8,11.7,28.0,2.6,4.4,33.1,24.9,18.0,56.1,33.4,30.1,34.3,3.6,52.4,18.2,27.1,32.9,16.975,33.474999999999994,30.924999999999997,27.125,447.0,C,374.0,D,-0.2510009036044009,C,-0.38888760590131144,C
dankogai,js-base64,39.3,16.8,13.6,51.0,75.8,19.1,32.2,12.6,12.6,69.5,67.5,84.7,76.1,49.8,36.5,40.5,18.4,50.5,57.1,41.1,76.1,33.375,39.3,39.8,37.49166666666667,720.0,B,744.0,B,0.649272495701919,B,0.7235593164374969,B
mikehall314,es6-promisify,12.2,0.0,0.0,36.9,12.1,8.9,26.6,0.0,0.0,40.6,34.2,21.5,68.2,38.5,29.7,73.6,0.5,14.9,21.5,22.8,41.300000000000004,16.975,12.25,31.875,20.366666666666667,192.0,F,236.5,D,-0.8379154750171223,D,-0.7305677320482312,D
oliviertassinari,babel-plugin-transform-react-remove-prop-types,22.3,0.0,0.0,51.4,38.0,8.9,26.6,0.0,0.0,46.8,44.4,29.5,81.0,32.1,42.6,84.1,0.0,43.8,27.6,30.1,51.53333333333333,19.53333333333333,22.35,40.0,27.29444444444444,452.0,C,476.5,C,-0.2362858239265648,C,-0.15050612254299536,C
npm,osenv,27.0,0.0,0.0,47.2,60.7,8.9,26.7,0.0,0.0,37.7,17.7,16.3,78.4,38.2,33.7,75.7,0.0,25.5,14.3,26.8,37.4,16.025,26.975,34.85,25.95,413.0,C,363.0,D,-0.35304153809169286,C,-0.4127257542371431,C
bevacqua,hash-sum,28.1,0.0,0.0,32.9,79.4,8.4,25.3,0.0,0.0,32.3,24.6,17.8,71.7,15.2,21.3,60.2,0.0,3.6,16.9,22.5,38.06666666666667,15.841666666666669,28.075000000000003,19.75,21.222222222222225,211.0,D,224.0,D,-0.7636163841847677,D,-0.7544058803840629,D
mongodb,js-bson,32.5,0.0,29.8,52.5,47.8,36.1,37.1,36.0,35.1,43.3,47.3,60.2,6.1,59.5,47.4,41.8,32.0,68.4,47.9,39.8,38.36666666666667,36.641666666666666,32.525,50.425,39.86388888888889,780.0,B,716.0,B,0.8552836111916288,B,0.620260673648893,B
bjyoungblood,es6-error,22.6,0.0,0.0,30.9,59.7,8.5,25.4,0.0,0.0,30.4,21.5,20.8,54.2,25.3,40.9,72.1,0.0,50.5,16.9,25.6,31.933333333333337,14.333333333333334,22.65,36.975,24.652777777777782,351.0,D,319.0,D,-0.4656963284121778,C,-0.5080783475804694,D
jest-community,jest-watch-typeahead,19.7,0.0,34.4,25.7,18.6,25.8,29.9,34.9,12.7,35.9,29.6,14.6,80.5,18.9,44.6,62.3,24.1,47.5,23.3,31.5,41.46666666666667,29.74166666666667,19.674999999999997,38.2,29.20555555555556,528.0,C,531.0,C,-0.07031902362572062,C,-0.03926143030911462,C
babel,babel-eslint,28.6,0.0,0.0,71.4,43.1,8.6,25.7,0.0,0.0,59.0,62.7,58.0,78.3,37.0,51.7,81.6,0.0,73.5,43.1,37.0,66.3,23.0,28.625,48.025,33.21666666666667,626.0,B,653.0,B,0.2780182723545381,C,0.3977712891811315,C
niksy,throttle-debounce,33.3,26.7,0.0,47.6,58.8,9.1,27.2,0.0,0.0,42.2,45.8,41.8,55.6,25.4,26.2,48.2,0.0,30.5,32.2,27.7,47.63333333333333,18.708333333333332,33.275,26.025,26.002777777777776,415.0,C,390.0,D,-0.34845815261826846,C,-0.3412113092296484,C
gulpjs,vinyl,28.7,0.0,0.0,58.3,56.3,8.6,25.8,0.0,0.0,50.2,50.2,41.3,64.7,44.6,35.3,41.2,1.9,63.0,33.4,30.7,51.96666666666667,19.441666666666666,28.65,37.675000000000004,28.588888888888892,502.0,C,493.5,C,-0.12387226442046959,C,-0.1028298258713323,C
webpack-contrib,webpack-hot-middleware,42.6,27.6,21.9,58.4,62.5,29.1,39.1,21.0,27.0,51.2,59.5,63.2,60.6,21.5,46.2,57.9,13.5,67.2,50.6,42.3,61.06666666666666,37.041666666666664,42.6,40.025,39.888888888888886,782.0,B,762.5,B,0.8574546885211455,B,0.8189119097808231,B
puppeteer,puppeteer,29.6,26.4,29.5,54.7,7.8,47.8,55.0,47.3,41.0,71.0,98.7,97.3,51.4,36.8,50.9,61.9,44.8,46.1,81.3,49.8,82.46666666666667,56.44166666666666,29.599999999999998,47.400000000000006,44.480555555555554,857.0,A,899.5,A,1.2562092247090735,B,1.4148656181766133,B
sockjs,sockjs-client,41.3,11.1,25.9,74.6,53.6,22.1,37.1,16.2,13.1,74.3,77.1,84.2,79.6,56.5,43.0,66.4,24.7,38.0,61.1,45.2,80.3,36.675,41.3,46.4,41.458333333333336,809.0,A,826.5,A,0.9937500986519259,B,1.0493473436938623,B
philbooth,bfj,29.3,0.0,0.0,74.3,43.0,7.7,23.1,0.0,0.0,32.0,18.9,9.7,80.4,19.0,21.3,52.4,0.0,11.4,12.1,22.6,36.233333333333334,14.833333333333334,29.325,20.7,21.619444444444444,237.0,D,228.0,D,-0.7291203777268892,D,-0.7464598309387855,D
reduxjs,redux-thunk,32.1,26.0,14.2,65.8,22.4,31.1,41.0,24.5,27.7,67.5,88.2,81.4,71.4,29.1,53.1,65.5,26.1,67.8,66.9,45.9,80.33333333333334,43.38333333333333,32.1,47.125,40.86944444444445,799.0,B,840.5,A,0.9426091660010846,B,1.1049696898108026,B
mongodb,node-mongodb-native,41.8,0.0,32.4,87.2,47.8,38.8,35.9,43.5,36.9,79.3,79.3,88.3,75.2,74.5,53.7,70.7,41.5,48.9,68.8,53.4,80.93333333333334,49.30833333333334,41.849999999999994,58.9,50.019444444444446,957.0,A,953.0,A,1.7372234686042511,A,1.7009233982065928,A
omnidan,node-emoji,46.6,30.6,24.0,71.3,60.6,33.1,39.1,34.9,25.2,52.7,50.3,58.9,64.3,37.2,54.2,71.6,34.9,56.1,47.4,46.6,57.79999999999999,39.24999999999999,46.625,49.95,45.275,870.0,A,846.0,A,1.3252012376248312,B,1.160592035927743,B
expressjs,serve-favicon,30.9,21.8,0.0,44.5,57.2,8.3,25.0,0.0,0.0,42.4,37.1,34.6,57.3,40.7,21.8,45.9,0.0,19.6,26.7,25.9,42.93333333333334,16.983333333333334,30.875,26.55,24.802777777777777,359.0,D,326.5,D,-0.4526698644350771,C,-0.48424019924463807,C
request,request-promise-native,20.1,0.0,0.0,30.3,50.2,7.7,23.2,0.0,0.0,41.9,47.8,34.3,75.7,9.8,19.6,48.6,0.0,10.2,29.9,22.3,52.5,18.925,20.125,17.15,18.73333333333333,156.0,F,219.5,D,-0.97975919387889,D,-0.7702979792746172,D
brianc,node-postgres,45.6,24.9,29.0,46.8,81.8,40.3,52.0,32.4,36.6,53.9,81.6,82.6,5.0,46.6,50.3,56.3,35.2,59.2,68.2,47.5,57.133333333333326,44.53333333333333,45.625,49.324999999999996,46.49444444444444,898.0,A,854.5,A,1.4311015651423749,B,1.2321064809352378,B
jasmine,jasmine,41.1,25.5,19.9,66.3,52.6,26.2,39.8,21.3,17.4,68.5,86.2,91.1,24.0,72.8,34.9,32.5,8.7,63.4,67.8,42.7,67.06666666666668,36.39166666666667,41.074999999999996,44.35,40.605555555555554,796.0,B,779.0,B,0.919692238633962,B,0.8506961075619324,B
expressjs,multer,36.7,31.4,8.9,49.2,57.5,21.3,40.6,10.1,13.2,63.8,81.4,81.3,65.9,26.4,40.7,45.4,6.6,70.0,61.3,40.6,76.2,35.025,36.75,37.1,36.291666666666664,690.5,B,735.5,B,0.54506078388511,B,0.683829069211111,B
paulmillr,es6-shim,26.2,24.6,0.9,42.9,36.3,8.9,24.6,1.9,0.1,59.6,63.3,67.6,43.9,63.7,23.8,41.6,6.8,22.9,46.6,29.6,58.23333333333334,21.208333333333336,26.175,33.75,27.044444444444448,440.0,C,453.0,C,-0.2579965972217327,C,-0.19023636976938135,C
shellscape,webpack-manifest-plugin,28.4,3.5,0.0,70.8,39.3,8.4,25.2,0.0,0.0,54.3,52.5,53.3,81.3,30.1,46.7,76.8,9.0,54.2,38.1,34.4,62.26666666666667,21.866666666666667,28.4,42.525,30.930555555555554,576.0,C,600.5,B,0.07948531211094145,C,0.19117400360392414,C
i18next,i18next,36.2,34.5,26.4,51.6,32.5,42.2,52.8,37.7,36.1,65.4,74.6,72.8,45.2,69.2,47.6,61.8,30.0,51.0,63.2,47.9,64.19999999999999,47.699999999999996,36.25,53.0,45.65,879.0,A,864.0,A,1.357767397567584,B,1.2638906787163466,B
socketio,socket.io-client,28.6,28.6,11.5,43.1,31.1,21.4,40.4,13.9,9.9,79.5,80.1,93.6,73.3,71.1,52.1,76.2,19.2,61.0,65.0,45.4,82.33333333333333,36.63333333333333,28.575000000000003,56.87499999999999,40.69444444444445,797.0,B,831.0,A,0.9274116246944669,B,1.0652394425844165,B
stylelint,stylelint,38.6,28.8,27.6,79.5,18.5,46.9,54.2,45.9,40.5,66.7,80.6,80.5,56.9,48.9,50.8,56.3,43.5,52.6,69.3,50.7,72.66666666666667,53.31666666666666,38.6,50.325,47.41388888888889,913.0,A,913.0,A,1.5109489647057175,A,1.4863800631841086,B
stephenhandley,requireindex,16.2,0.0,0.0,21.4,43.5,7.8,23.5,0.0,0.0,30.0,14.6,12.2,54.3,39.0,12.4,31.5,0.0,5.6,11.5,16.6,26.96666666666667,12.616666666666667,16.225,19.025,15.955555555555556,111.0,F,120.0,F,-1.2209900082696508,D,-1.2232227976554177,D
eslint-community,eslint-plugin-promise,23.9,11.4,4.0,71.6,8.7,11.2,31.3,2.2,0.0,40.6,44.1,39.0,64.2,15.2,47.1,58.9,6.5,75.8,31.4,30.7,49.03333333333334,20.633333333333336,23.925,39.099999999999994,27.88611111111111,477.0,C,493.5,C,-0.18490366046133255,C,-0.1028298258713323,C
expressjs,morgan,28.8,8.6,0.0,48.9,57.6,10.3,28.6,2.2,0.0,65.6,75.9,71.1,73.4,42.0,31.6,49.5,0.0,45.2,52.4,34.1,73.46666666666667,26.06666666666667,28.775,34.175,29.67222222222222,542.0,C,587.5,C,-0.029792246808073228,C,0.16733585526809278,C
googlechrome,workbox,32.1,30.0,10.8,55.8,31.7,18.9,38.8,17.8,0.0,68.7,82.2,77.1,80.8,34.8,48.7,70.4,14.3,61.4,59.4,42.1,80.03333333333335,34.15833333333333,32.074999999999996,45.22500000000001,37.15277777777778,714.5,B,759.5,B,0.6198423363462463,B,0.803019810890269,B
vuejs,core,39.5,25.6,35.0,50.2,47.0,49.3,56.5,47.5,43.8,57.6,96.9,96.9,4.9,31.8,51.1,40.3,46.1,66.9,81.0,49.4,67.03333333333335,53.70833333333334,39.45,46.275000000000006,46.47777777777778,896.0,A,891.5,A,1.429654180256031,B,1.3830814203955046,B
npm,fstream,22.5,0.0,0.0,28.8,61.1,7.8,23.4,0.0,0.0,41.0,20.7,27.0,74.5,42.0,41.9,71.9,0.0,53.8,18.5,28.3,40.63333333333333,16.008333333333333,22.475,41.925,26.802777777777777,431.0,C,414.0,C,-0.2789836780737292,C,-0.29353501255798503,C
sindresorhus,debounce,51.1,49.3,27.1,51.9,76.2,21.1,32.0,11.8,19.5,41.5,38.6,34.7,59.6,33.1,32.6,37.5,11.7,48.8,31.5,36.6,44.300000000000004,26.900000000000002,51.125,32.775,36.93333333333334,705.0,B,647.5,B,0.6007851020093764,B,0.36598709140002283,C
luin,ioredis,45.2,25.8,17.4,83.5,53.9,18.8,40.2,15.8,0.2,64.5,84.0,82.2,46.9,45.0,46.8,63.7,9.2,67.3,61.7,43.8,71.03333333333333,31.808333333333334,45.15,46.3,41.08611111111111,803.0,A,802.5,A,0.9614251695235635,B,0.9381026514599811,B
ladjs,supertest,38.8,33.1,15.1,65.6,41.5,18.7,35.9,10.1,10.0,70.1,84.3,76.2,63.7,56.2,43.6,52.7,9.9,68.2,59.7,42.8,74.76666666666667,32.69166666666666,38.824999999999996,46.75,39.42222222222222,766.0,B,781.0,B,0.8169279117034974,B,0.858642157007209,B
dominictarr,map-stream,27.2,0.0,0.0,17.7,90.9,7.9,23.8,0.0,0.0,32.6,16.3,16.0,61.3,36.9,17.5,33.6,0.0,18.8,13.4,21.3,31.066666666666663,13.716666666666665,27.150000000000002,22.325000000000003,21.06388888888889,209.0,D,199.0,F,-0.7773665406050412,D,-0.8497584737273892,D
cthackers,adm-zip,26.2,16.5,7.6,37.5,43.2,17.8,38.1,5.2,10.1,58.7,57.2,66.1,66.3,45.1,42.9,53.4,5.0,70.3,47.0,36.4,63.166666666666664,29.141666666666666,26.200000000000003,43.449999999999996,32.93055555555555,621.0,B,640.5,B,0.25317149847228904,C,0.3500949925094682,C
bgrins,TinyColor,39.1,37.8,1.9,59.9,56.9,10.8,29.7,2.6,0.0,48.7,69.5,68.6,12.3,44.5,19.4,17.2,4.8,36.2,49.6,29.5,50.166666666666664,20.616666666666667,39.125,25.675,28.472222222222225,499.0,C,448.5,C,-0.1340039586248816,C,-0.19818241921465868,C
dominictarr,event-stream,36.8,0.0,0.0,56.1,91.1,7.6,22.9,0.0,0.0,53.6,58.9,49.9,60.2,45.6,27.1,46.1,0.0,35.2,38.8,31.3,56.26666666666667,19.791666666666668,36.8,31.725,29.438888888888886,535.0,C,522.5,C,-0.05005563521689723,C,-0.05515352919966897,C
adaltas,node-csv,38.0,30.0,20.1,64.3,37.4,30.5,43.8,24.6,23.1,52.6,66.8,60.5,36.2,47.0,33.9,35.6,24.1,42.1,52.6,38.8,54.53333333333334,36.50833333333333,37.95,37.2,37.21944444444445,717.0,B,686.5,B,0.6256318758916248,B,0.540800179196121,B
airbnb,javascript,43.1,21.4,20.3,68.8,62.0,36.8,47.5,32.4,30.5,74.9,99.6,99.1,65.5,35.2,52.2,48.0,35.1,73.5,78.5,51.7,88.06666666666666,49.61666666666667,43.125,47.95,46.89722222222222,901.0,A,927.5,A,1.4660800332290354,B,1.5658405576368806,A
janl,mustache.js,36.7,16.4,0.0,55.9,74.7,9.9,29.6,0.0,0.0,61.2,86.3,91.8,4.8,61.8,39.5,53.0,0.0,65.5,62.7,36.8,61.833333333333336,22.858333333333334,36.75,45.075,34.894444444444446,656.5,B,650.5,B,0.42372168424655765,C,0.3818791902905769,C
log4js-node,log4js-node,27.9,22.2,17.6,46.2,25.6,23.1,39.5,19.5,10.2,50.6,72.0,76.6,4.7,49.1,42.9,44.0,22.0,62.7,57.2,36.1,52.03333333333333,30.308333333333334,27.9,44.449999999999996,34.21944444444444,649.0,B,631.5,B,0.36510259634960235,C,0.3262568441736368,C
beautifier,js-beautify,45.3,33.1,35.0,86.8,26.5,39.8,47.9,38.0,33.5,71.4,77.2,85.2,57.8,65.5,53.2,55.1,35.1,69.5,67.4,52.5,73.39999999999999,48.199999999999996,45.35,56.3,49.949999999999996,954.0,A,936.5,A,1.7311926982444816,A,1.629408953199098,A
AvianFlu,ncp,23.9,0.0,0.0,30.7,65.0,7.6,22.9,0.0,0.0,45.4,38.2,40.6,60.0,42.9,30.1,42.0,0.0,48.2,28.8,26.8,46.23333333333333,17.28333333333333,23.925,33.275,24.827777777777772,361.0,D,363.0,D,-0.4504987871055607,C,-0.4127257542371431,C
sindresorhus,clipboardy,34.7,8.1,1.6,53.5,75.7,13.5,30.9,3.1,6.4,43.4,54.8,36.2,68.3,14.2,29.5,41.2,5.0,42.2,34.8,30.3,52.96666666666666,23.34166666666667,34.725,25.650000000000002,27.905555555555555,478.0,C,482.5,C,-0.1832150447605971,C,-0.134614023652441,C
eligrey,FileSaver.js,30.6,20.8,0.0,47.7,53.9,11.4,34.1,0.0,0.0,63.4,90.5,95.7,12.6,54.8,38.9,52.5,0.0,64.2,65.9,36.1,66.23333333333333,25.083333333333336,30.6,42.875,32.85277777777778,620.0,B,631.5,B,0.24641703566934853,C,0.3262568441736368,C
mysticatea,eslint-plugin-node,28.7,12.9,3.5,49.3,49.1,9.5,25.6,3.0,0.0,47.9,45.3,50.1,61.5,34.8,33.3,47.2,11.2,41.4,35.0,29.9,52.199999999999996,20.2,28.699999999999996,33.65,27.516666666666662,463.0,C,468.0,C,-0.216987358775304,C,-0.16639822143355,C
shama,gaze,34.0,0.0,0.0,48.1,87.9,7.6,22.7,0.0,0.0,52.8,48.6,52.4,74.4,35.6,27.6,44.4,0.0,38.5,36.2,30.5,58.43333333333334,20.283333333333335,34.0,29.625,27.969444444444445,480.0,C,486.0,C,-0.17766673602960953,C,-0.11872192476188666,C
csstools,postcss-normalize,29.0,0.0,0.7,66.1,49.1,12.0,24.9,4.5,6.5,41.1,42.2,23.1,80.1,18.9,22.3,56.1,3.2,7.7,25.8,26.1,48.46666666666666,21.091666666666665,28.975,21.475,23.847222222222218,313.0,D,336.5,D,-0.5356532645854992,D,-0.4683481003540835,C
helmetjs,helmet,38.6,32.9,17.8,60.5,43.2,29.5,42.7,26.3,19.4,60.3,79.4,66.3,54.9,40.5,38.0,54.4,22.8,37.0,58.4,41.6,66.86666666666666,38.81666666666667,38.6,38.675,38.69722222222222,747.0,B,754.0,B,0.7539666691475093,B,0.763289563663883,B
jeremyfa,yaml.js,24.2,0.0,0.0,44.7,51.9,8.0,24.1,0.0,0.0,45.6,43.9,48.4,43.6,46.5,19.7,29.8,0.0,29.2,33.4,24.4,45.13333333333333,17.308333333333334,24.15,26.375,22.61111111111111,269.0,D,280.0,D,-0.6430009769893875,D,-0.6034309409237961,D
lovell,sharp,37.3,29.9,26.1,58.9,34.4,42.8,54.2,37.8,36.5,72.7,94.6,83.5,58.4,54.2,44.5,44.4,37.8,51.4,73.6,49.3,78.83333333333333,51.83333333333333,37.325,46.95,45.36944444444445,874.0,A,889.0,A,1.3334030853141174,B,1.3751353709502272,B
